Name	Year	Decade	Abilities	AbilitiesCount	Partnerships	PartnershipsCount	URL	ImageURL	localFilePath	NameCaps	PartnershipsCaps	AbilitiesCaps
Nuke	1982	1980	invulnerability,flight,superhuman strength,radiation projection	4		0	https://en.wikipedia.org/wiki/Nuke_(Squadron_Supreme)	https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Nuke1.jpg/225px-Nuke1.jpg	./img.marvel_chars/522.jpg	NUKE		INVULNERABILITY,FLIGHT,SUPERHUMAN STRENGTH,RADIATION PROJECTION
Nuklo	1974	1970	Radiation generation,super-strength,(formerly) Growth,self-duplication	4		0	https://en.wikipedia.org/wiki/Nuklo	https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Nuklo.jpg/249px-Nuklo.jpg	./img.marvel_chars/523.jpg	NUKLO		RADIATION GENERATION,SUPER-STRENGTH,(FORMERLY) GROWTH,SELF-DUPLICATION
Ant-Man	2006	2000	G,I,Ant-Man armor allows:,Size manipulation,Insect communication,Flight via jetpack,Robotic arms with magnetic grapples,Flame projection from arms via redirecting jet flame	8		0	https://en.wikipedia.org/wiki/Eric_O%27Grady	https://upload.wikimedia.org/wikipedia/en/thumb/9/99/ANTMAN001_colcov.png/250px-ANTMAN001_colcov.png	./img.marvel_chars/524.png	ANT-MAN		G,I,ANT-MAN ARMOR ALLOWS:,SIZE MANIPULATION,INSECT COMMUNICATION,FLIGHT VIA JETPACK,ROBOTIC ARMS WITH MAGNETIC GRAPPLES,FLAME PROJECTION FROM ARMS VIA REDIRECTING JET FLAME
Ogre	1967	1960	Mechanical genius	1		0	https://en.wikipedia.org/wiki/Ogre_(Marvel_Comics)	https://None	N/A	OGRE		MECHANICAL GENIUS
Old Lace	2003	2000	Good Intelligence,Razor-sharp claws	2		0	https://en.wikipedia.org/wiki/Old_Lace_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/GertandOldLace.jpg/250px-GertandOldLace.jpg	./img.marvel_chars/526.jpg	OLD LACE		GOOD INTELLIGENCE,RAZOR-SHARP CLAWS
Omega the Unknown	1976	1970	Superhuman strength,Flight,Energy Burst Projection	3		0	https://en.wikipedia.org/wiki/Omega_the_Unknown	https://upload.wikimedia.org/wikipedia/en/a/ae/Omega_the_Unknown_1.jpg	./img.marvel_chars/527.jpg	OMEGA THE UNKNOWN		SUPERHUMAN STRENGTH,FLIGHT,ENERGY BURST PROJECTION
Onyxx	2020	2020	Superhuman strength,durability	2		0	https://en.wikipedia.org/wiki/Onyxx	https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/Onyxx.jpg/250px-Onyxx.jpg	./img.marvel_chars/528.jpg	ONYXX		SUPERHUMAN STRENGTH,DURABILITY
Oracle	1977	1970	high-level telepathy	1		0	https://en.wikipedia.org/wiki/Oracle_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/8/8b/Oraclewiki.jpg	./img.marvel_chars/529.jpg	ORACLE		HIGH-LEVEL TELEPATHY
Harry Osborn	1965	1960	Goblin serum grants:,Superhuman physical attributes,Enhanced intelligence,Use of goblin-themed weapons,paraphernalia	5	Spider-Man	1	https://en.wikipedia.org/wiki/Harry_Osborn	https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Harryosb.PNG/200px-Harryosb.PNG	./img.marvel_chars/530.PNG	HARRY OSBORN	SPIDER-MAN	GOBLIN SERUM GRANTS:,SUPERHUMAN PHYSICAL ATTRIBUTES,ENHANCED INTELLIGENCE,USE OF GOBLIN-THEMED WEAPONS,PARAPHERNALIA
Solomon O'Sullivan	2020	2020	Printed words on durable,removable skin	2		0	https://en.wikipedia.org/wiki/Solomon_O%27Sullivan	https://None	N/A	SOLOMON O'SULLIVAN		PRINTED WORDS ON DURABLE,REMOVABLE SKIN
Outlaw	2002	2000	Minimal superhuman strength,Enhanced resistance to injury,Healing factor,Use of firearms,a lasso	5		0	https://en.wikipedia.org/wiki/Outlaw_(comics)	https://upload.wikimedia.org/wikipedia/en/6/61/Agent_X_02_Udon_Studios.jpg	./img.marvel_chars/532.jpg	OUTLAW		MINIMAL SUPERHUMAN STRENGTH,ENHANCED RESISTANCE TO INJURY,HEALING FACTOR,USE OF FIREARMS,A LASSO
The Outlaw Kid	1954	1950		0		0	https://en.wikipedia.org/wiki/Outlaw_Kid	https://upload.wikimedia.org/wikipedia/en/4/4c/OutlawKid11-pg2.png	./img.marvel_chars/533.png	THE OUTLAW KID		
Oya	2010	2010	Temperature manipulation	1		0	https://en.wikipedia.org/wiki/Oya_(comics)	https://upload.wikimedia.org/wikipedia/en/b/b5/XMEN_Oya.jpg	./img.marvel_chars/534.jpg	OYA		TEMPERATURE MANIPULATION
Paladin	1978	1970	Highly skilled hand-to-hand combatant,Skilled marksman,actor,espionage agent,bodyguard,detective,Slightly superhuman strength,speed,stamina,agility,reflexes,durability,Use of stun gun,Wears bulletproof body suit,Helmet with belt activated faceplate,Infrared vision via helmet's lenses	16		0	https://en.wikipedia.org/wiki/Paladin_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Pladin.jpg/250px-Pladin.jpg	./img.marvel_chars/535.jpg	PALADIN		HIGHLY SKILLED HAND-TO-HAND COMBATANT,SKILLED MARKSMAN,ACTOR,ESPIONAGE AGENT,BODYGUARD,DETECTIVE,SLIGHTLY SUPERHUMAN STRENGTH,SPEED,STAMINA,AGILITY,REFLEXES,DURABILITY,USE OF STUN GUN,WEARS BULLETPROOF BODY SUIT,HELMET WITH BELT ACTIVATED FACEPLATE,INFRARED VISION VIA HELMET'S LENSES
Paragon	2020	2020	Superhuman strength,speed,stamina,agility,Skilled hand-to-hand combatant,Invulnerability,Teleportation,Energy blasts,Retractable blades capable of draining organic life-force	9		0	https://en.wikipedia.org/wiki/Paragon_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Paragon%28Maya%29.jpg/200px-Paragon%28Maya%29.jpg	./img.marvel_chars/536.jpg	PARAGON		SUPERHUMAN STRENGTH,SPEED,STAMINA,AGILITY,SKILLED HAND-TO-HAND COMBATANT,INVULNERABILITY,TELEPORTATION,ENERGY BLASTS,RETRACTABLE BLADES CAPABLE OF DRAINING ORGANIC LIFE-FORCE
Patriot	2005	2000	Enhanced strength,speed,agility,stamina,senses,healing,endurance,Carries triangular shield,metallic throwing stars	9		0	https://en.wikipedia.org/wiki/Patriot_(comics)	https://upload.wikimedia.org/wikipedia/en/0/03/Patriotya.png	./img.marvel_chars/537.png	PATRIOT		ENHANCED STRENGTH,SPEED,AGILITY,STAMINA,SENSES,HEALING,ENDURANCE,CARRIES TRIANGULAR SHIELD,METALLIC THROWING STARS
Hollow	1994	1990	Razor-sharp,exceptionally tough skin,Has long claws for hands,feet,hair	5		0	https://en.wikipedia.org/wiki/Penance_(X-Men)	https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/XMEN_Hollow.jpg/200px-XMEN_Hollow.jpg	./img.marvel_chars/538.jpg	HOLLOW		RAZOR-SHARP,EXCEPTIONALLY TOUGH SKIN,HAS LONG CLAWS FOR HANDS,FEET,HAIR
Peregrine	1982	1980	Master of  savate,Gifted intellect,Costume grants:,Flight via anti-gravity devices,Goggles,Radar detection devices	6	Silver Sable	1	https://en.wikipedia.org/wiki/Peregrine_(comics)	https://None	N/A	PEREGRINE	SILVER SABLE	MASTER OF  SAVATE,GIFTED INTELLECT,COSTUME GRANTS:,FLIGHT VIA ANTI-GRAVITY DEVICES,GOGGLES,RADAR DETECTION DEVICES
Perun	1989	1980	Control over thunder,lightning	2		0	https://en.wikipedia.org/wiki/Perun_(comics)	https://upload.wikimedia.org/wikipedia/en/1/12/Perun_avengers_v1_320.png	./img.marvel_chars/540.png	PERUN		CONTROL OVER THUNDER,LIGHTNING
Petra	2006	2000	Earth manipulation	1		0	https://en.wikipedia.org/wiki/Petra_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/Petra_%28comics%29.JPG/225px-Petra_%28comics%29.JPG	./img.marvel_chars/541.JPG	PETRA		EARTH MANIPULATION
Phantom Eagle (Marvel Comics)	1968	1960	None: Ace World War I pilot,Good hand to hand combatant	2		0	https://en.wikipedia.org/wiki/Phantom_Eagle	https://upload.wikimedia.org/wikipedia/en/thumb/6/66/MarvelSuper-Heroes16.jpg/220px-MarvelSuper-Heroes16.jpg	./img.marvel_chars/542.jpg	PHANTOM EAGLE (MARVEL COMICS)		NONE: ACE WORLD WAR I PILOT,GOOD HAND TO HAND COMBATANT
Phantom Rider	1949	1940	Excellent horsemanship,sharpshooting skills,Costume provides phosphorescent glowing effect	3		0	https://en.wikipedia.org/wiki/Phantom_Rider	https://upload.wikimedia.org/wikipedia/en/thumb/9/91/GhostRider_western_1.jpg/250px-GhostRider_western_1.jpg	./img.marvel_chars/543.jpg	PHANTOM RIDER		EXCELLENT HORSEMANSHIP,SHARPSHOOTING SKILLS,COSTUME PROVIDES PHOSPHORESCENT GLOWING EFFECT
Phaser	2020	2020	Depowered,formerly ultraviolet light generation	2		0	https://en.wikipedia.org/wiki/Phaser_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Phaser.jpg/250px-Phaser.jpg	./img.marvel_chars/544.jpg	PHASER		DEPOWERED,FORMERLY ULTRAVIOLET LIGHT GENERATION
Phobos	1991	1990	Ability to Instill Fear and Control Others,Super Strength and Endurance,Mastery of All Forms of Weaponry[2],Super Strength and Endurance,Ability to Instill Fear in Others,Precognition[3]	6		0	https://en.wikipedia.org/wiki/Phobos_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Phobos-Comics.jpg/200px-Phobos-Comics.jpg	./img.marvel_chars/545.jpg	PHOBOS		ABILITY TO INSTILL FEAR AND CONTROL OTHERS,SUPER STRENGTH AND ENDURANCE,MASTERY OF ALL FORMS OF WEAPONRY[2],SUPER STRENGTH AND ENDURANCE,ABILITY TO INSTILL FEAR IN OTHERS,PRECOGNITION[3]
Phoenix Force	1976	1970	Virtually limitless matter,energy manipulation   [ 1 ],Psionic abilities,Empathy,Telepathy,Telekinesis,Life force manipulation,Cosmic awareness,Prescience	9		0	https://en.wikipedia.org/wiki/Phoenix_Force_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Classic-X-Men-008-back.jpg/200px-Classic-X-Men-008-back.jpg	./img.marvel_chars/546.jpg	PHOENIX FORCE		VIRTUALLY LIMITLESS MATTER,ENERGY MANIPULATION   [ 1 ],PSIONIC ABILITIES,EMPATHY,TELEPATHY,TELEKINESIS,LIFE FORCE MANIPULATION,COSMIC AWARENESS,PRESCIENCE
Phone Ranger	1985	1980	Can interface to any telecommunications system	1		0	https://en.wikipedia.org/wiki/Phone_Ranger	https://None	N/A	PHONE RANGER		CAN INTERFACE TO ANY TELECOMMUNICATIONS SYSTEM
Phyla-Vell	2003	2000	Superhuman strength,flight,energy projection,absorption,cosmic awareness	5		0	https://en.wikipedia.org/wiki/Phyla-Vell	https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/PhylaMartyr.png/250px-PhylaMartyr.png	./img.marvel_chars/548.png	PHYLA-VELL		SUPERHUMAN STRENGTH,FLIGHT,ENERGY PROJECTION,ABSORPTION,COSMIC AWARENESS
Pinky Pinkerton	1964	1960		0		0	https://en.wikipedia.org/wiki/Pinky_Pinkerton	https://None	N/A	PINKY PINKERTON		
Pip the Troll	1975	1970	Teleportation,superhuman strength	2	Adam Warlock,Thanos	2	https://en.wikipedia.org/wiki/Pip_the_Troll	https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/PipTheTroll.png/150px-PipTheTroll.png	./img.marvel_chars/550.png	PIP THE TROLL	ADAM WARLOCK,THANOS	TELEPORTATION,SUPERHUMAN STRENGTH
Pipeline	1988	1980	Cybernetic Travel,also called  Cybernetic/Digital Conversion  (ability to transport matter,organic or inorganic,through cybernetic media)	4		0	https://en.wikipedia.org/wiki/Pipeline_(comics)	https://None	N/A	PIPELINE		CYBERNETIC TRAVEL,ALSO CALLED  CYBERNETIC/DIGITAL CONVERSION  (ABILITY TO TRANSPORT MATTER,ORGANIC OR INORGANIC,THROUGH CYBERNETIC MEDIA)
Pixie	2004	2000	"Flight via insect wings,""Pixie dust"" which causes hallucinations on targets,Limited magic manipulation (primarily used for teleportation),Wields a soul dagger"	4		0	https://en.wikipedia.org/wiki/Pixie_(X-Men)	https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/PixieWiki.png/250px-PixieWiki.png	./img.marvel_chars/552.png	PIXIE		"FLIGHT VIA INSECT WINGS,""PIXIE DUST"" WHICH CAUSES HALLUCINATIONS ON TARGETS,LIMITED MAGIC MANIPULATION (PRIMARILY USED FOR TELEPORTATION),WIELDS A SOUL DAGGER"
Poison (616)	1988	1980	superhuman strength,endurance,agility,reflexes,flight,limited matter manipulation over skin,mass teleportation	7		0	https://en.wikipedia.org/wiki/Poison_(comics)	https://None	N/A	POISON (616)		SUPERHUMAN STRENGTH,ENDURANCE,AGILITY,REFLEXES,FLIGHT,LIMITED MATTER MANIPULATION OVER SKIN,MASS TELEPORTATION
Polaris	1968	1960	Electromagnetic Control,Flight,Magnetic Field Generation	3		0	https://en.wikipedia.org/wiki/Polaris_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/4/48/PolarisMagnetism.jpg/250px-PolarisMagnetism.jpg	./img.marvel_chars/554.jpg	POLARIS		ELECTROMAGNETIC CONTROL,FLIGHT,MAGNETIC FIELD GENERATION
Portal	1989	1980	Dimensional teleportation,manipulation,Alien weaponry	3		0	https://en.wikipedia.org/wiki/Portal_(comics)	https://None	N/A	PORTAL		DIMENSIONAL TELEPORTATION,MANIPULATION,ALIEN WEAPONRY
Pepper Potts	1963	1960		0		0	https://en.wikipedia.org/wiki/Pepper_Potts	https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Pepper_Potts_in_TheOrder_6.jpg/247px-Pepper_Potts_in_TheOrder_6.jpg	./img.marvel_chars/556.jpg	PEPPER POTTS		
Power Man (Victor Alvarez)	2010	2010	Superhuman strength,fortitude via chi absorption	2	Iron Fist	1	https://en.wikipedia.org/wiki/Power_Man_(Victor_Alvarez)	https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Power_man.jpg/250px-Power_man.jpg	./img.marvel_chars/557.jpg	POWER MAN (VICTOR ALVAREZ)	IRON FIST	SUPERHUMAN STRENGTH,FORTITUDE VIA CHI ABSORPTION
Marvel Comics Alternate Universes	2020	2020		0		0	https://en.wikipedia.org/wiki/Power_Princess	https://None	N/A	MARVEL COMICS ALTERNATE UNIVERSES		
Alex Power	1984	1980	Gravity manipulation,Healing powers,Formerly:,Acceleration/Flight,Density,size manipulation,Energy absorption,projection,disintegration	9		0	https://en.wikipedia.org/wiki/Alex_Power	https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Alex_Power_%28by_Gurihiru%29.jpg/130px-Alex_Power_%28by_Gurihiru%29.jpg	./img.marvel_chars/559.jpg	ALEX POWER		GRAVITY MANIPULATION,HEALING POWERS,FORMERLY:,ACCELERATION/FLIGHT,DENSITY,SIZE MANIPULATION,ENERGY ABSORPTION,PROJECTION,DISINTEGRATION
Jack Power	1984	1980	Density,size manipulation,Healing powers,Formerly:,Gravity manipulation,Energy absorption,projection,disintegration	8		0	https://en.wikipedia.org/wiki/Jack_Power	https://upload.wikimedia.org/wikipedia/en/2/24/MassMasterCloud1.jpg	./img.marvel_chars/560.jpg	JACK POWER		DENSITY,SIZE MANIPULATION,HEALING POWERS,FORMERLY:,GRAVITY MANIPULATION,ENERGY ABSORPTION,PROJECTION,DISINTEGRATION
Julie Power	1984	1980	Acceleration/Flight,Healing powers,Formerly:,Density,size manipulation,Teleportation	6		0	https://en.wikipedia.org/wiki/Julie_Power	https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/LightSpeedJulie.JPG/160px-LightSpeedJulie.JPG	./img.marvel_chars/561.JPG	JULIE POWER		ACCELERATION/FLIGHT,HEALING POWERS,FORMERLY:,DENSITY,SIZE MANIPULATION,TELEPORTATION
Kate Power	1984	1980	Energy absorption,projection,disintegration,Healing powers,Formerly:,Acceleration/Flight,Gravity manipualtion	7		0	https://en.wikipedia.org/wiki/Katie_Power	https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Ktpower2005.jpg/200px-Ktpower2005.jpg	./img.marvel_chars/562.jpg	KATE POWER		ENERGY ABSORPTION,PROJECTION,DISINTEGRATION,HEALING POWERS,FORMERLY:,ACCELERATION/FLIGHT,GRAVITY MANIPUALTION
Powerhouse	1976	1970	Superhuman strength,Ability to siphon the energies of any power-source	2		0	https://en.wikipedia.org/wiki/Powerhouse_(comics)	https://None	N/A	POWERHOUSE		SUPERHUMAN STRENGTH,ABILITY TO SIPHON THE ENERGIES OF ANY POWER-SOURCE
Klara Prast	2007	2000	Chlorokinesis	1		0	https://en.wikipedia.org/wiki/Klara_Prast	https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Klara_Prast.jpg/250px-Klara_Prast.jpg	./img.marvel_chars/564.jpg	KLARA PRAST		CHLOROKINESIS
Pretty Persuasions	1990	1990	stimulate a person's pleasure centers in their brain,creation of psionic,energy weapons	3		0	https://en.wikipedia.org/wiki/Pretty_Persuasions	https://None	N/A	PRETTY PERSUASIONS		STIMULATE A PERSON'S PLEASURE CENTERS IN THEIR BRAIN,CREATION OF PSIONIC,ENERGY WEAPONS
Preview	2005	2000	Powerless,Formerly:,Precognition	3		0	https://en.wikipedia.org/wiki/Preview_(comics)	https://upload.wikimedia.org/wikipedia/en/e/ec/Preview_%28NXM_12%29.jpg	./img.marvel_chars/566.jpg	PREVIEW		POWERLESS,FORMERLY:,PRECOGNITION
Primal	2010	2010	Superhuman physical ability,Hyperinstinct	2		0	https://en.wikipedia.org/wiki/Primal_(comics)	https://upload.wikimedia.org/wikipedia/en/4/4a/XMEN-Primal.jpg	./img.marvel_chars/567.jpg	PRIMAL		SUPERHUMAN PHYSICAL ABILITY,HYPERINSTINCT
Prime	1993	1990	Prime : Superhuman strength,stamina,durability,Flight,Ability to concentrate,release energy as a concussive blast,Kevin Green : Able to create Prime bodies around himself	7		0	https://en.wikipedia.org/wiki/Prime_(comics)	https://None	N/A	PRIME		PRIME : SUPERHUMAN STRENGTH,STAMINA,DURABILITY,FLIGHT,ABILITY TO CONCENTRATE,RELEASE ENERGY AS A CONCUSSIVE BLAST,KEVIN GREEN : ABLE TO CREATE PRIME BODIES AROUND HIMSELF
Prodigy	2003	2000	"Possesses the combined knowledge of every mind he has encountered up to M-Day, including the X-Men,High-level intellect
Formerly:,Ability to mimic the knowledge possessed by others"	3		0	https://en.wikipedia.org/wiki/Prodigy_(David_Alleyne)	https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Prodigy_%28David_Alleyne%29_in_New_X-Men.jpg/200px-Prodigy_%28David_Alleyne%29_in_New_X-Men.jpg	./img.marvel_chars/569.jpg	PRODIGY		"POSSESSES THE COMBINED KNOWLEDGE OF EVERY MIND HE HAS ENCOUNTERED UP TO M-DAY, INCLUDING THE X-MEN,HIGH-LEVEL INTELLECT
FORMERLY:,ABILITY TO MIMIC THE KNOWLEDGE POSSESSED BY OTHERS"
Prodigy	2020	2020	Adept wrestler,Mystically infused costume grants:,Vast superhuman strength,speed,stamina,Near-flight leaping,Gliding via cape	7		0	https://en.wikipedia.org/wiki/Prodigy_(Ritchie_Gilmore)	https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Prodigy_Gilmore.jpg/250px-Prodigy_Gilmore.jpg	./img.marvel_chars/570.jpg	PRODIGY		ADEPT WRESTLER,MYSTICALLY INFUSED COSTUME GRANTS:,VAST SUPERHUMAN STRENGTH,SPEED,STAMINA,NEAR-FLIGHT LEAPING,GLIDING VIA CAPE
Protector	1979	1970	various psionic powers	1		0	https://en.wikipedia.org/wiki/Protector_(Marvel_Comics)	https://None	N/A	PROTECTOR		VARIOUS PSIONIC POWERS
Omertà	2001	2000	Invulnerability,Superhuman strength	2		0	https://en.wikipedia.org/wiki/Paulie_Provenzano	https://upload.wikimedia.org/wikipedia/en/d/d4/OmertaX-Men.JPG	./img.marvel_chars/572.JPG	OMERTÀ		INVULNERABILITY,SUPERHUMAN STRENGTH
Prowler	1969	1960	Technological genius,Skilled hand-to-hand combatant,Use of hypnotic aids,conventional hand-held weapons,Battle suit grants:,Wall crawling,Gliding via cape,Titanium-laced claws,Gauntlets capable of shooting compressed air blasts,sleeping pellets,other projectiles	11		0	https://en.wikipedia.org/wiki/Prowler_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Prowlermu0.png/250px-Prowlermu0.png	./img.marvel_chars/573.png	PROWLER		TECHNOLOGICAL GENIUS,SKILLED HAND-TO-HAND COMBATANT,USE OF HYPNOTIC AIDS,CONVENTIONAL HAND-HELD WEAPONS,BATTLE SUIT GRANTS:,WALL CRAWLING,GLIDING VIA CAPE,TITANIUM-LACED CLAWS,GAUNTLETS CAPABLE OF SHOOTING COMPRESSED AIR BLASTS,SLEEPING PELLETS,OTHER PROJECTILES
Kitty Pryde	1980	1980	Intangibility	1		0	https://en.wikipedia.org/wiki/Kitty_Pryde	https://upload.wikimedia.org/wikipedia/en/8/8d/Kitty_Pryde_by_Paul_Smith.jpg	./img.marvel_chars/574.jpg	KITTY PRYDE		INTANGIBILITY
Psylocke	1976	1970	Telekinesis,Telepathy,Precognition,Empathy,Psychic   katana,knife,Martial arts	7		0	https://en.wikipedia.org/wiki/Psylocke	https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Uncanny_Psylocke.jpg/250px-Uncanny_Psylocke.jpg	./img.marvel_chars/575.jpg	PSYLOCKE		TELEKINESIS,TELEPATHY,PRECOGNITION,EMPATHY,PSYCHIC   KATANA,KNIFE,MARTIAL ARTS
Puck	1983	1980	Superhuman strength,agility,reflexes,durability,Superhuman longevity,Skilled fighter	6		0	https://en.wikipedia.org/wiki/Puck_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Alphaflight5.jpg/225px-Alphaflight5.jpg	./img.marvel_chars/576.jpg	PUCK		SUPERHUMAN STRENGTH,AGILITY,REFLEXES,DURABILITY,SUPERHUMAN LONGEVITY,SKILLED FIGHTER
Pulsar	1977	1970		0		0	https://en.wikipedia.org/wiki/Pulsar_(Marvel_Comics)	https://None	N/A	PULSAR		
Pulse	2005	2000	Ability to disable superpowers,electronic systems,telepathic intrusions	3		0	https://en.wikipedia.org/wiki/Pulse_(Augustus)	https://None	N/A	PULSE		ABILITY TO DISABLE SUPERPOWERS,ELECTRONIC SYSTEMS,TELEPATHIC INTRUSIONS
Puma	1984	1980	Extraordinary hand to hand combatant,Skilled businessman,Access to highly advanced technology,Use of personal customized Lear jet,In Puma form :,Superhuman strength,speed,agility,stamina,durability,flexibility,reflexes/reactions,intelligence,coordination,balance,endurance,Superhumanly acute senses,Razor sharp claws,fangs	19	Spider-Man,Black Cat	2	https://en.wikipedia.org/wiki/Puma_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Pumapicaf9.jpg/250px-Pumapicaf9.jpg	./img.marvel_chars/579.jpg	PUMA	SPIDER-MAN,BLACK CAT	EXTRAORDINARY HAND TO HAND COMBATANT,SKILLED BUSINESSMAN,ACCESS TO HIGHLY ADVANCED TECHNOLOGY,USE OF PERSONAL CUSTOMIZED LEAR JET,IN PUMA FORM :,SUPERHUMAN STRENGTH,SPEED,AGILITY,STAMINA,DURABILITY,FLEXIBILITY,REFLEXES/REACTIONS,INTELLIGENCE,COORDINATION,BALANCE,ENDURANCE,SUPERHUMANLY ACUTE SENSES,RAZOR SHARP CLAWS,FANGS
The Punisher	2099	2090	"Trained hand to hand combatant,martial artist,Expert marksman,motorcyclist,Weapons expert,Wears a cybernetic suit that grants:,Enhanced strength,agility,durability,""Face-scrambler"" to conceal identity,Ability to upload martial arts programs"	11	Doom 2099	1	https://en.wikipedia.org/wiki/Punisher_2099	https://upload.wikimedia.org/wikipedia/en/a/a5/Punisher2099.jpg	./img.marvel_chars/580.jpg	THE PUNISHER	DOOM 2099	"TRAINED HAND TO HAND COMBATANT,MARTIAL ARTIST,EXPERT MARKSMAN,MOTORCYCLIST,WEAPONS EXPERT,WEARS A CYBERNETIC SUIT THAT GRANTS:,ENHANCED STRENGTH,AGILITY,DURABILITY,""FACE-SCRAMBLER"" TO CONCEAL IDENTITY,ABILITY TO UPLOAD MARTIAL ARTS PROGRAMS"
Hank Pym	1962	1960	Leading authority in  myrmecology  research,Genius-level intellect,Size-shifting from nearly microscopic to ~100 feet gigantic (both at extremes),Ability to transfer his size-shifting ability to other beings,objects,Bio-Energy Projection,also known as a Bio-Sting (particularly during his periods as  Ant-Man  &amp,Yellowjacket ),Maintains strength of normal size in shrunken state,Flight using grafted wings (as  Yellowjacket ),Telepathic communication with ants using a cybernetic helmet (as  Ant-Man ),Superhuman strength,stamina,mass in giant form (as  Giant-Man,Goliath,Yellowjacket )	16	Wasp (Janet van Dyne)	1	https://en.wikipedia.org/wiki/Hank_Pym	https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Hank_pym_1.jpg/250px-Hank_pym_1.jpg	./img.marvel_chars/581.jpg	HANK PYM	WASP (JANET VAN DYNE)	LEADING AUTHORITY IN  MYRMECOLOGY  RESEARCH,GENIUS-LEVEL INTELLECT,SIZE-SHIFTING FROM NEARLY MICROSCOPIC TO ~100 FEET GIGANTIC (BOTH AT EXTREMES),ABILITY TO TRANSFER HIS SIZE-SHIFTING ABILITY TO OTHER BEINGS,OBJECTS,BIO-ENERGY PROJECTION,ALSO KNOWN AS A BIO-STING (PARTICULARLY DURING HIS PERIODS AS  ANT-MAN  &AMP,YELLOWJACKET ),MAINTAINS STRENGTH OF NORMAL SIZE IN SHRUNKEN STATE,FLIGHT USING GRAFTED WINGS (AS  YELLOWJACKET ),TELEPATHIC COMMUNICATION WITH ANTS USING A CYBERNETIC HELMET (AS  ANT-MAN ),SUPERHUMAN STRENGTH,STAMINA,MASS IN GIANT FORM (AS  GIANT-MAN,GOLIATH,YELLOWJACKET )
